Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2021-05-23 12:45:02,Other,RISK OF RAIN FOR F1 RACE IS 0%,,,,,,1
2021-05-23 12:57:08,Drs,DRS DISABLED,DISABLED,,,,,1
2021-05-23 13:02:55,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1
2021-05-23 13:06:03,Drs,DRS ENABLED,ENABLED,,,,,3
2021-05-23 13:12:41,Other,CAR 9 (MAZ) TIME 1:19.535 DELETED - TRACK LIMITS AT TURN 10,,,,,,8
2021-05-23 13:16:04,Other,CAR 4 (NOR) TIME 1:17.190 DELETED - TRACK LIMITS AT TURN 10,,,,,,11
2021-05-23 13:19:15,Other,CAR 9 (MAZ) TIME 1:18.904 DELETED - TRACK LIMITS AT TURN 10,,,,,,13
2021-05-23 13:19:38,Flag,BLACK AND WHITE FLAG FOR CAR 9 (MAZ) - TRACK LIMITS,,BLACK AND WHITE,Driver,,9,13
2021-05-23 13:26:19,Other,CAR 4 (NOR) TIME 1:16.602 DELETED - TRACK LIMITS AT TURN 10,,,,,,19
2021-05-23 13:26:26,Flag,BLACK AND WHITE FLAG FOR CAR 4 (NOR) - TRACK LIMITS,,BLACK AND WHITE,Driver,,4,19
2021-05-23 13:28:00,Other,CAR 10 (GAS) TIME 1:17.309 DELETED - TRACK LIMITS AT TURN 10,,,,,,20
2021-05-23 13:31:23,Flag,WAVED BLUE FLAG FOR CAR 9 (MAZ) TIMED AT 15:31:23,,BLUE,Driver,,9,23
2021-05-23 13:32:23,Flag,WAVED BLUE FLAG FOR CAR 9 (MAZ) TIMED AT 15:32:23,,BLUE,Driver,,9,24
2021-05-23 13:33:37,Flag,WAVED BLUE FLAG FOR CAR 9 (MAZ) TIMED AT 15:33:37,,BLUE,Driver,,9,25
2021-05-23 13:34:39,Flag,WAVED BLUE FLAG FOR CAR 47 (MSC) TIMED AT 15:34:39,,BLUE,Driver,,47,25
2021-05-23 13:34:40,Flag,WAVED BLUE FLAG FOR CAR 9 (MAZ) TIMED AT 15:34:40,,BLUE,Driver,,9,25
2021-05-23 13:35:38,Flag,WAVED BLUE FLAG FOR CAR 9 (MAZ) TIMED AT 15:35:37,,BLUE,Driver,,9,26
2021-05-23 13:35:56,Flag,WAVED BLUE FLAG FOR CAR 47 (MSC) TIMED AT 15:35:55,,BLUE,Driver,,47,26
2021-05-23 13:36:08,Flag,WAVED BLUE FLAG FOR CAR 47 (MSC) TIMED AT 15:36:07,,BLUE,Driver,,47,26
